ZIP,TRACT,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
92278,6071010402,TWENTYNINE PALMS,CA,0.0,0.0,1.0,1.0
92280,6071025100,VIDAL,CA,1.0,1.0,1.0,1.0
92281,6025010200,WESTMORLAND,CA,1.0,1.0,0.0,1.0
92282,6065043813,WHITEWATER,CA,0.0061823802163833074,0.0,0.0,0.0060882800608828
92282,6065044405,WHITEWATER,CA,0.0061823802163833074,0.0,0.0,0.0060882800608828
92282,6065044606,WHITEWATER,CA,0.06027820710973725,0.0,0.0,0.0593607305936073
92282,6065044521,WHITEWATER,CA,0.9273570324574961,1.0,1.0,0.928462709284627
92283,6025940000,WINTERHAVEN,CA,0.9739162380602499,0.8717948717948718,0.8709677419354839,0.9699752737548569
92283,6025012400,WINTERHAVEN,CA,0.026083761939750184,0.1282051282051282,0.12903225806451613,0.03002472624514306
92284,6071010429,YUCCA VALLEY,CA,0.15135657354480317,0.27004608294930876,0.2925407925407925,0.16875522138680032
92284,6071010428,YUCCA VALLEY,CA,0.16303035182352468,0.1456221198156682,0.30652680652680653,0.17028682818156501
92284,6071010430,YUCCA VALLEY,CA,0.13243700185170276,0.004608294930875576,0.009324009324009324,0.11542745753272068
92284,6071010435,YUCCA VALLEY,CA,0.05933499718219145,0.01935483870967742,0.027972027972027972,0.0544416597048176
92284,6071010424,YUCCA VALLEY,CA,0.011432251831575558,0.0009216589861751152,0.0034965034965034965,0.010164299637983848
92284,6071010413,YUCCA VALLEY,CA,0.23677642701875856,0.15483870967741936,0.16666666666666666,0.22639933166248954
92284,6071010410,YUCCA VALLEY,CA,0.10707672490137671,0.012903225806451613,0.0034965034965034965,0.09377610693400167
92284,6071010427,YUCCA VALLEY,CA,0.12655985830448435,0.39078341013824885,0.18997668997668998,0.15030632135895294
92284,6071010420,YUCCA VALLEY,CA,0.011271234200144916,0.0009216589861751152,0.0,0.009816207184628237
92284,6071010419,YUCCA VALLEY,CA,0.0007245793414378874,0.0,0.0,0.0006265664160401002
92285,6071010428,LANDERS,CA,0.0004299226139294927,0.0,0.0,0.0004154549231408392
92285,6071010436,LANDERS,CA,0.28503869303525364,0.05,0.8048780487804879,0.2899875363523058
92285,6071010410,LANDERS,CA,0.0008598452278589854,0.0,0.0,0.0008309098462816784
92285,6071010424,LANDERS,CA,0.1362854686156492,0.15,0.024390243902439025,0.1346073950976319
92285,6071010402,LANDERS,CA,0.0004299226139294927,0.0,0.0,0.0004154549231408392
92285,6071010435,LANDERS,CA,0.5769561478933792,0.8,0.17073170731707318,0.5737432488574989
92286,6071010429,YUCCA VALLEY,CA,1.0,1.0,1.0,1.0
92301,6071009124,ADELANTO,CA,0.09346275461430988,0.03298350824587706,0.006711409395973154,0.08726954649441529
92301,6071009130,ADELANTO,CA,0.09956614456945363,0.0,0.008389261744966443,0.09144125958821155
92301,6071009134,ADELANTO,CA,0.023751746451944996,0.025487256371814093,0.018456375838926176,0.023617278966491725
92301,6071011602,ADELANTO,CA,0.00014706963747334364,0.0,0.0,0.00013457139012245997
92301,6071009125,ADELANTO,CA,0.11684682697257151,0.005997001499250375,0.003355704697986577,0.10732068362266182
92301,6071009126,ADELANTO,CA,0.0,0.005997001499250375,0.0,0.00026914278024491994
92301,6037900102,ADELANTO,CA,7.353481873667182e-05,0.0,0.0,6.728569506122998e-05
92301,6071009132,ADELANTO,CA,0.2515626148981543,0.39430284857571213,0.2533557046979866,0.25804064055981696
92301,6071009131,ADELANTO,CA,0.15155526141628062,0.15742128935532235,0.6426174496644296,0.17151123671107524
92301,6071009133,ADELANTO,CA,0.11640561806015148,0.31784107946026985,0.05201342281879195,0.12286367918180595
92301,6071009129,ADELANTO,CA,0.1466284285609236,0.050974512743628186,0.010067114093959731,0.13685910375454177
92301,6071009128,ADELANTO,CA,0.0,0.008995502248875561,0.0050335570469798654,0.0006055712555510698
92304,6071010300,AMBOY,CA,0.0,1.0,0.0,1.0
92305,6071011500,ANGELUS OAKS,CA,1.0,1.0,1.0,1.0
92307,6071012105,APPLE VALLEY,CA,0.06850020012579336,0.007477906186267845,0.006169031462060457,0.05922938632719499
92307,6071009721,APPLE VALLEY,CA,0.0009148607696266225,0.016315431679129844,0.0012338062924120913,0.002040717166318449
92307,6071012101,APPLE VALLEY,CA,0.12247698553376409,0.22501699524133242,0.16286243059839606,0.13298673533841893
92307,6071009724,APPLE VALLEY,CA,0.0019440791354565726,0.0,0.0,0.0016520091346387445
92307,6071009714,APPLE VALLEY,CA,0.08050774772714278,0.09857239972807613,0.054287476866132015,0.0797337349982994
92307,6071009722,APPLE VALLEY,CA,0.06569843901881182,0.13120326308633581,0.06785934608266501,0.07055050774986638
92307,6071009708,APPLE VALLEY,CA,0.00045743038481331125,0.0,0.0012338062924120913,0.00048588503959963073
92307,6071011700,APPLE VALLEY,CA,5.7178798101663906e-05,0.0,0.0,4.858850395996307e-05
92307,6071009723,APPLE VALLEY,CA,0.11155583509634627,0.04758667573079538,0.0030845157310302285,0.09844030902288518
92307,6071009726,APPLE VALLEY,CA,0.0715878552232832,0.08225696804894629,0.31030228254164094,0.09115203342889072
92307,6071009717,APPLE VALLEY,CA,0.0882268854708674,0.01291638341264446,0.022208513263417645,0.07764442932802099
92307,6071009713,APPLE VALLEY,CA,0.13945908856995826,0.08157715839564922,0.025909932140653916,0.12637869879986396
92307,6071009727,APPLE VALLEY,CA,0.09142889816456058,0.003399048266485384,0.3269586674892042,0.1036878674505612
92307,6071009712,APPLE VALLEY,CA,0.15718451598147407,0.29367777022433716,0.017890191239975324,0.15596909771148146
92308,6071009719,APPLE VALLEY,CA,0.08494208494208494,0.0975,0.07953443258971872,0.08518498397348835
92308,6071012105,APPLE VALLEY,CA,0.00090492277992278,0.0,0.0,0.0008149073721953605
92308,6071009720,APPLE VALLEY,CA,0.03505067567567568,0.025,0.12415130940834142,0.03960449828869452
92308,6071009721,APPLE VALLEY,CA,0.11118484555984556,0.1025,0.3433559650824442,0.12381159341554843
92308,6071009724,APPLE VALLEY,CA,0.08723455598455598,0.00125,0.014548981571290009,0.07942630520997447
92308,6071009709,APPLE VALLEY,CA,0.1340492277992278,0.03875,0.10281280310378274,0.128157766067257
92308,6071009708,APPLE VALLEY,CA,0.13429054054054054,0.02375,0.03685741998060136,0.12402890204813387
92308,6071009712,APPLE VALLEY,CA,0.13181708494208494,0.46875,0.20271580989330748,0.15043190090726355
92308,6071009718,APPLE VALLEY,CA,0.16053330115830117,0.145,0.03491755577109602,0.15282229586570326
92308,6071009725,APPLE VALLEY,CA,0.11999276061776062,0.0975,0.061105722599418044,0.11571684685174119
92309,6071010300,BAKER,CA,1.0,1.0,0.0,1.0
92310,6071025000,FORT IRWIN,CA,1.0,1.0,1.0,1.0
92311,6071011801,BARSTOW,CA,0.12102366144828079,0.1798980335032775,0.0898972602739726,0.12371445856019359
92311,6071012001,BARSTOW,CA,0.16663092429766244,0.045884923525127456,0.12243150684931507,0.15347852389594677
92311,6071011700,BARSTOW,CA,0.0032168132103795838,0.0,0.0,0.0027223230490018148
92311,6071010300,BARSTOW,CA,0.0019300879262277503,0.0007283321194464676,0.0,0.0016938898971566847
92311,6071009300,BARSTOW,CA,0.04003145328472371,0.010924981791697014,0.02226027397260274,0.03635813672111313
92311,6071011802,BARSTOW,CA,0.10300950747015512,0.05098324836125273,0.05136986301369863,0.09503932244404113
92311,6071009502,BARSTOW,CA,0.08206447923368361,0.06554989075018208,0.11301369863013698,0.08287961282516637
92311,6071009400,BARSTOW,CA,0.12831510472514118,0.38091769847050255,0.2482876712328767,0.15777374470659408
92311,6071012002,BARSTOW,CA,0.15490742726427909,0.061908230152949745,0.2542808219178082,0.1542044767090139
92311,6071009501,BARSTOW,CA,0.1364643648581028,0.17698470502549163,0.0625,0.13460375075620085
92311,6071012106,BARSTOW,CA,0.0001429694760168704,0.0021849963583394027,0.0,0.00030248033877797946
92311,6071011900,BARSTOW,CA,0.06033311887911931,0.023306627822286964,0.03424657534246575,0.05541439806412583
92311,6071011602,BARSTOW,CA,0.0019300879262277503,0.0007283321194464676,0.0017123287671232876,0.0018148820326678765
92312,6071009400,BARSTOW,CA,1.0,1.0,1.0,1.0
92313,6071007107,GRAND TERRACE,CA,0.07733887733887734,0.11764705882352941,0.02937062937062937,0.07382779198635976
92313,6071007104,GRAND TERRACE,CA,0.2964656964656965,0.2411764705882353,0.06153846153846154,0.2646206308610401
92313,6071007106,GRAND TERRACE,CA,0.30124740124740124,0.5,0.033566433566433566,0.2801364023870418
92313,6065042300,GRAND TERRACE,CA,0.005197505197505198,0.0058823529411764705,0.0013986013986013986,0.004774083546462063
92313,6071004004,GRAND TERRACE,CA,0.006860706860706861,0.0,0.002797202797202797,0.005967604433077579
92313,6071007111,GRAND TERRACE,CA,0.3128898128898129,0.13529411764705881,0.8713286713286713,0.37067348678601875
92314,6071011407,BIG BEAR CITY,CA,0.08364602876797998,0.01327433628318584,0.21739130434782608,0.08171557562076749
92314,6071011204,BIG BEAR CITY,CA,0.00015634771732332708,0.0,0.0,0.00015048908954100828
92314,6071011203,BIG BEAR CITY,CA,0.0012507817385866166,0.0,0.0,0.0012039127163280662
92314,6071011300,BIG BEAR CITY,CA,0.06894934333958724,0.030973451327433628,0.0,0.06741911211437171
92314,6071011404,BIG BEAR CITY,CA,0.1904315196998124,0.11061946902654868,0.08695652173913043,0.1873589164785553
92314,6071011408,BIG BEAR CITY,CA,0.020481550969355847,0.0,0.0,0.019714070729872083
92314,6071011405,BIG BEAR CITY,CA,0.09803001876172608,0.061946902654867256,0.21739130434782608,0.09721595184349134
92314,6071011406,BIG BEAR CITY,CA,0.5368980612883052,0.7831858407079646,0.4782608695652174,0.545071482317532
92314,6071011102,BIG BEAR CITY,CA,0.00015634771732332708,0.0,0.0,0.00015048908954100828
92315,6071011204,BIG BEAR LAKE,CA,0.06841741534208708,0.030555555555555555,0.10975609756097561,0.06677367576243981
92315,6071011300,BIG BEAR LAKE,CA,0.0003455425017277125,0.0,0.0,0.00032102728731942215
92315,6071011205,BIG BEAR LAKE,CA,0.8196268140981341,0.8083333333333333,0.4878048780487805,0.8146067415730337
92315,6071011405,BIG BEAR LAKE,CA,0.006219765031098825,0.005555555555555556,0.0,0.006099518459069021
92315,6071011203,BIG BEAR LAKE,CA,0.04768486523842433,0.1111111111111111,0.23170731707317074,0.05377207062600321
92315,6071011206,BIG BEAR LAKE,CA,0.05459571527297857,0.044444444444444446,0.14634146341463414,0.05521669341894061
92315,6071011500,BIG BEAR LAKE,CA,0.0031098825155494126,0.0,0.024390243902439025,0.0032102728731942215
92316,6071003302,BLOOMINGTON,CA,0.13427010148321625,0.1813819577735125,0.3076923076923077,0.14302450453968563
92316,6071003609,BLOOMINGTON,CA,0.0274339243894279,0.14491362763915547,0.03418803418803419,0.03953919750073221
92316,6071004001,BLOOMINGTON,CA,0.11129697780751645,0.02783109404990403,0.1111111111111111,0.10280191350190374
92316,6071002608,BLOOMINGTON,CA,0.03089104494256719,0.016314779270633396,0.0,0.028702528556087084
92316,6071003605,BLOOMINGTON,CA,0.10783985725437716,0.007677543186180422,0.0641025641025641,0.09665137166845651
92316,6071003403,BLOOMINGTON,CA,0.03825136612021858,0.0009596928982725527,0.01282051282051282,0.033876793908034754
92316,6071003606,BLOOMINGTON,CA,0.2858258057321289,0.3877159309021113,0.33760683760683763,0.29737381626476617
92316,6071003603,BLOOMINGTON,CA,0.03758224601315936,0.0009596928982725527,0.0,0.03299814507468515
92316,6071003510,BLOOMINGTON,CA,0.0,0.0,0.004273504273504274,9.762764814995606e-05
92316,6071004004,BLOOMINGTON,CA,0.07973681275789005,0.12284069097888675,0.05128205128205128,0.08347163916821244
92316,6071004003,BLOOMINGTON,CA,0.14687186349949816,0.10940499040307101,0.07692307692307693,0.14146246216928635
92317,6071010903,BLUE JAY,CA,1.0,0.0,1.0,1.0
92318,6071007306,BRYN MAWR,CA,0.6708860759493671,0.5,0.0,0.6626506024096386
92318,6071007307,BRYN MAWR,CA,0.3291139240506329,0.5,0.0,0.3373493975903614
92320,6065043802,CALIMESA,CA,0.6197032004291078,0.9090909090909091,0.6813186813186813,0.642369020501139
92320,6065043824,CALIMESA,CA,0.23994278562488824,0.05844155844155844,0.24175824175824176,0.22632606573381062
92320,6065043823,CALIMESA,CA,0.13642052565707133,0.015151515151515152,0.06593406593406594,0.1262609827530101
92320,6071008502,CALIMESA,CA,0.0005363847666726265,0.0,0.0,0.00048812235600390497
92320,6071008714,CALIMESA,CA,0.0033971035222599678,0.017316017316017316,0.01098901098901099,0.004555808656036446
92321,6071010905,CEDAR GLEN,CA,0.2,0.0,0.0,0.16666666666666666
92321,6071011002,CEDAR GLEN,CA,0.2,0.0,0.0,0.16666666666666666
92321,6071010906,CEDAR GLEN,CA,0.6,1.0,0.0,0.6666666666666666
92322,6071010806,CEDARPINES PARK,CA,0.8267716535433071,1.0,1.0,0.8294573643410853
92322,6071010805,CEDARPINES PARK,CA,0.1732283464566929,0.0,0.0,0.17054263565891473
92323,6071010300,CIMA,CA,1.0,1.0,0.0,1.0
92324,6071007308,COLTON,CA,0.020077259327030597,0.0018424689083371719,0.0038580246913580245,0.01745819108940841
92324,6071006603,COLTON,CA,0.06805936769340246,0.007369875633348687,0.004629629629629629,0.058813361566051596
92324,6071004403,COLTON,CA,0.01606180746162448,0.00046061722708429296,0.0023148148148148147,0.013828270169828443
92324,6071003612,COLTON,CA,0.04157771678357223,0.044219253800092125,0.010030864197530864,0.04005877014822177
92324,6071007108,COLTON,CA,0.05550472705093016,0.25011515430677106,0.08719135802469136,0.07553692580268787
92324,6071006604,COLTON,CA,0.05641964013418725,0.01243666513127591,0.14891975308641975,0.05747374789334947
92324,6071007105,COLTON,CA,0.0652637999390058,0.0036849378166743437,0.10339506172839506,0.061622228944298
92324,6071007111,COLTON,CA,0.00015248551387618176,0.0,0.0,0.00012964003284214164
92324,6065042300,COLTON,CA,0.0002541425231269696,0.0,0.0007716049382716049,0.0002592800656842833
92324,6071007001,COLTON,CA,0.048795364440378165,0.01566098572086596,0.020061728395061727,0.04407761116632816
92324,6071006700,COLTON,CA,0.060841720036596526,0.06126209120221096,0.030864197530864196,0.05920228166457802
92324,6071004004,COLTON,CA,0.02658330791908102,0.04836480884385076,0.010030864197530864,0.0276997536839376
92324,6071003611,COLTON,CA,0.06414557283724713,0.0013818516812528789,0.006944444444444444,0.05505380061362949
92324,6071012400,COLTON,CA,0.0002033140185015757,0.004145555043758637,0.0015432098765432098,0.0006482001642107082
92324,6071012500,COLTON,CA,0.14023584426146182,0.228005527406725,0.07484567901234568,0.14480791668467222
92324,6071006601,COLTON,CA,0.07298973264206567,0.058037770612620915,0.05941358024691358,0.07082667127609006
92324,6071007110,COLTON,CA,0.04818542238487344,0.009212344541685858,0.0007716049382716049,0.04187373060801176
92324,6071007002,COLTON,CA,0.0735996746975704,0.08982035928143713,0.06095679012345679,0.07441337885138931
92324,6065042412,COLTON,CA,0.01489275185524042,0.00046061722708429296,0.006944444444444444,0.013093643317056307
92324,6071007112,COLTON,CA,0.06541628545288197,0.08014739751266697,0.32253086419753085,0.08119787390346139
92324,6071007106,COLTON,CA,0.0,0.0032243205895900505,0.0,0.0003024934099649972
92324,6071007307,COLTON,CA,0.0014740266341364237,0.0,0.0,0.0012531869841407026
92324,6071007107,COLTON,CA,0.05926603639320931,0.06264394288346384,0.041666666666666664,0.058597294844648026
92324,6071004902,COLTON,CA,0.0,0.017503454629203132,0.0023148148148148147,0.0017717471155092692
92325,6071010806,CRESTLINE,CA,0.06344543985901013,0.015444015444015444,0.22388059701492538,0.06320953048353188
92325,6071010805,CRESTLINE,CA,0.03818475547070054,0.003861003861003861,0.1044776119402985,0.037561317449194116
92325,6071010803,CRESTLINE,CA,0.10177705977382875,0.011583011583011582,0.11940298507462686,0.09866853538892782
92325,6071010804,CRESTLINE,CA,0.7965927448964606,0.9691119691119691,0.5522388059701493,0.8005606166783462
92327,6071010300,DAGGETT,CA,0.84,0.6363636363636364,1.0,0.8279569892473119
92327,6071012106,DAGGETT,CA,0.16,0.36363636363636365,0.0,0.17204301075268819
92328,6027000800,DEATH VALLEY,CA,1.0,1.0,0.0,1.0
92329,6071009109,PHELAN,CA,1.0,1.0,1.0,1.0
92331,6071002609,FONTANA,CA,1.0,1.0,1.0,1.0
92332,6071010300,ESSEX,CA,0.92,1.0,0.0,0.9333333333333333
92332,6071025100,ESSEX,CA,0.08,0.0,0.0,0.06666666666666667
92333,6071011300,FAWNSKIN,CA,1.0,1.0,1.0,1.0
92334,6071003000,FONTANA,CA,1.0,1.0,1.0,1.0
92335,6071002503,FONTANA,CA,0.02913815637733528,0.011329305135951661,0.0037921880925293893,0.025496022237132175
92335,6071003202,FONTANA,CA,0.04436072883831783,0.04078549848942598,0.06484641638225255,0.045784210358158405
92335,6071003405,FONTANA,CA,0.03194433766433459,0.0056646525679758305,0.01478953356086462,0.028275663759225533
92335,6071002204,FONTANA,CA,0.06215883754901207,0.09252265861027191,0.049677664012135005,0.06367615578772484
92335,6071003302,FONTANA,CA,0.04935803797954948,0.07590634441087614,0.06750094804702313,0.053132687945301765
92335,6071003403,FONTANA,CA,0.02725455523948643,0.0033987915407854984,0.0075843761850587785,0.023579028083964344
92335,6071002803,FONTANA,CA,0.04732067348350888,0.035498489425981876,0.03564656806977626,0.04533691172241925
92335,6071002902,FONTANA,CA,0.05700776504958868,0.04078549848942598,0.03830109973454683,0.05405923511933289
92335,6071003000,FONTANA,CA,0.044399169677865766,0.13746223564954682,0.04702313234736443,0.05249368989424582
92335,6071002901,FONTANA,CA,0.018605366341200892,0.05626888217522659,0.015927189988623434,0.021566184223138118
92335,6071003101,FONTANA,CA,0.051241639117398326,0.01812688821752266,0.04133485020857035,0.04760535480366785
92335,6071002804,FONTANA,CA,0.05247174598293227,0.044939577039274925,0.07470610542282898,0.05370778619125212
92335,6071002404,FONTANA,CA,0.03198277850388252,0.024924471299093656,0.018960940462646948,0.03028850762005176
92335,6071003404,FONTANA,CA,0.012301068655339432,0.0011329305135951663,0.005309063329541145,0.01076711716029266
92335,6071003401,FONTANA,CA,0.05531636810947951,0.02001510574018127,0.022373909745923397,0.04955429885938848
92335,6071002313,FONTANA,CA,0.0,0.0037764350453172208,0.0,0.00031949902552797215
92335,6071002403,FONTANA,CA,0.04289997693549627,0.04871601208459214,0.008722032612817596,0.040512476436946866
92335,6071003201,FONTANA,CA,0.039363419697086184,0.017749244712990938,0.010238907849829351,0.03508099300297134
92335,6071003301,FONTANA,CA,0.06342738525409394,0.061933534743202415,0.09973454683352294,0.06635994760215981
92335,6071002504,FONTANA,CA,0.032866917813485046,0.01472809667673716,0.007963594994311717,0.02923416083580945
92335,6071002406,FONTANA,CA,0.03394326132082725,0.07628398791540786,0.18809252938945772,0.050512795935972396
92335,6071002501,FONTANA,CA,0.0525101868224802,0.08987915407854985,0.020477815699658702,0.05297293843253778
92335,6071002038,FONTANA,CA,0.0,0.0011329305135951663,0.0007584376185058779,0.00015974951276398607
92335,6071002405,FONTANA,CA,0.05135696163604213,0.006042296072507553,0.019719378081152827,0.04485766318412729
92335,6071002801,FONTANA,CA,0.0043053740293688015,0.01661631419939577,0.04133485020857035,0.008466724176491261
92335,6071003102,FONTANA,CA,0.058084108556930886,0.04078549848942598,0.09101251422070535,0.05939486884565002
92335,6071002312,FONTANA,CA,0.006381179364957331,0.013595166163141994,0.004171406901782328,0.006805329243745806
92336,6071002801,FONTANA,CA,0.04224290489611326,0.008633093525179856,0.1321762349799733,0.04361975092308655
92336,6071002038,FONTANA,CA,0.04830569574621485,0.19136690647482013,0.04806408544726302,0.05141122723574692
92336,6071002310,FONTANA,CA,0.04919053549190536,0.010071942446043165,0.01602136181575434,0.04756242568370987
92336,6071002046,FONTANA,CA,0.0,0.027338129496402876,0.0026702269692923898,0.0006571124601038864
92336,6071002708,FONTANA,CA,0.05735072425771777,0.1510791366906475,0.04138851802403204,0.059014957131234745
92336,6071002311,FONTANA,CA,0.05158287998951301,0.0,0.08811748998664887,0.05131735402716065
92336,6071002314,FONTANA,CA,0.05738349610015075,0.10647482014388489,0.04806408544726302,0.05823268039301583
92336,6071002309,FONTANA,CA,0.036507832470341485,0.027338129496402876,0.006675567423230975,0.035609237123724886
92336,6071003404,FONTANA,CA,0.009864324572327457,0.0014388489208633094,0.0026702269692923898,0.009512485136741973
92336,6071002709,FONTANA,CA,0.08304384872517533,0.04460431654676259,0.11748998664886515,0.08301520745979098
92336,6071002902,FONTANA,CA,0.0153044504162024,0.004316546762589928,0.025367156208277702,0.015301332999561925
92336,6071002307,FONTANA,CA,0.035721308251949926,0.007194244604316547,0.0053404539385847796,0.03438888541210339
92336,6071002315,FONTANA,CA,0.043127744641803765,0.07482014388489208,0.022696929238985315,0.04333813129732774
92336,6071002901,FONTANA,CA,0.026774595267745952,0.04748201438848921,0.21495327102803738,0.03163527129357281
92336,6071002040,FONTANA,CA,0.046142754145638065,0.0,0.006675567423230975,0.04421428124413292
92336,6071002312,FONTANA,CA,0.04987874418299797,0.09784172661870504,0.018691588785046728,0.05019087552412541
92336,6071003401,FONTANA,CA,0.014747329094841713,0.0014388489208633094,0.0026702269692923898,0.014174854496526692
92336,6071002313,FONTANA,CA,0.057317952415284784,0.03597122302158273,0.029372496662216287,0.05619876087364666
92336,6071002308,FONTANA,CA,0.09313757619453365,0.05467625899280575,0.018691588785046728,0.0905563552162213
92336,6071002306,FONTANA,CA,0.023497411024447794,0.0,0.0013351134846461949,0.022466987921647162
92336,6071002039,FONTANA,CA,0.08029101396080487,0.02302158273381295,0.0787716955941255,0.07900995056011015
92336,6071002037,FONTANA,CA,0.07858687815428983,0.08489208633093526,0.07209612817089453,0.07857187558670756
92337,6071002610,FONTANA,CA,0.09296326867519604,0.0009940357852882703,0.0,0.08268402236685306
92337,6071002606,FONTANA,CA,0.19841106066859265,0.0437375745526839,0.13744075829383887,0.182968191401595
92337,6071002611,FONTANA,CA,0.11803549319026001,0.0019880715705765406,0.0,0.10505087542396187
92337,6071002602,FONTANA,CA,0.2071811803549319,0.027833001988071572,0.06635071090047394,0.18791823265193877
92337,6071002609,FONTANA,CA,0.11153528683450269,0.5556660039761432,0.44075829383886256,0.1588596571638097
92337,6071002608,FONTANA,CA,0.11834502682624845,0.13618290258449303,0.12322274881516587,0.12008433403611697
92337,6071002604,FONTANA,CA,0.15342550557160545,0.0019880715705765406,0.0,0.1364928041067009
92337,6071002204,FONTANA,CA,0.0001031778786628147,0.23161033797216699,0.23222748815165878,0.025941882849023743
92338,6071010300,LUDLOW,CA,1.0,1.0,0.0,1.0
92339,6071011500,FOREST FALLS,CA,1.0,1.0,1.0,1.0
92340,6071010033,HESPERIA,CA,1.0,1.0,1.0,1.0
92341,6071011102,GREEN VALLEY LAKE,CA,1.0,1.0,0.0,1.0
92342,6071011602,HELENDALE,CA,0.012415750266051791,0.050505050505050504,0.32098765432098764,0.017359917497421794
92342,6071011700,HELENDALE,CA,0.027137282724370344,0.25252525252525254,0.20987654320987653,0.03351667239601237
92342,6071011601,HELENDALE,CA,0.9604469670095779,0.696969696969697,0.4691358024691358,0.9491234101065659
92344,6071010041,HESPERIA,CA,0.2683767756171562,0.2222222222222222,0.2631578947368421,0.26751077586206895
92344,6071010042,HESPERIA,CA,0.21472900289615227,0.14074074074074075,0.07894736842105263,0.2126885775862069
92344,6071010034,HESPERIA,CA,0.23472624465590952,0.6222222222222222,0.5526315789473685,0.24339978448275862
92344,6071009119,HESPERIA,CA,0.11667356226727348,0.007407407407407408,0.07894736842105263,0.11449353448275862
92344,6071010031,HESPERIA,CA,0.1628740863329196,0.0,0.02631578947368421,0.15921336206896552
92344,6071010023,HESPERIA,CA,0.00013791201213625708,0.0,0.0,0.00013469827586206896
92344,6071010009,HESPERIA,CA,0.0024824162184526274,0.007407407407407408,0.0,0.0025592672413793103
92345,6071010021,HESPERIA,CA,0.08234463276836158,0.006762132060461416,0.012,0.0736815858371774
92345,6071010016,HESPERIA,CA,0.07023305084745762,0.020684168655529037,0.064,0.06610771724223913
92345,6071010012,HESPERIA,CA,0.05872175141242938,0.28758949880668255,0.1056,0.07848148609899015
92345,6071009719,HESPERIA,CA,3.531073446327684e-05,0.0,0.0,3.1168183518264554e-05
92345,6071010023,HESPERIA,CA,0.06716101694915254,0.0007955449482895784,0.0016,0.05940655778581224
92345,6071010014,HESPERIA,CA,0.051624293785310735,0.032219570405727926,0.2088,0.05622740306694926
92345,6071010019,HESPERIA,CA,0.07019774011299434,0.09069212410501193,0.1312,0.07418027677346964
92345,6071010009,HESPERIA,CA,0.013488700564971751,0.003977724741447892,0.0032,0.012342600673232763
92345,6071010022,HESPERIA,CA,0.05349576271186441,0.0011933174224343676,0.0,0.047313302580725594
92345,6071010042,HESPERIA,CA,0.0,0.005171042163882259,0.0016,0.0004675227527739683
92345,6071010805,HESPERIA,CA,0.001094632768361582,0.0011933174224343676,0.0,0.001059718239620995
92345,6071010033,HESPERIA,CA,0.029731638418079097,0.05568814638027048,0.072,0.033412292731579606
92345,6071010011,HESPERIA,CA,0.057838983050847455,0.08910103420843278,0.1312,0.06314673980800399
92345,6071010032,HESPERIA,CA,0.08728813559322034,0.002386634844868735,0.04,0.07879316793417279
92345,6071010905,HESPERIA,CA,3.531073446327684e-05,0.0,0.0,3.1168183518264554e-05
92345,6071010010,HESPERIA,CA,0.08732344632768362,0.08035003977724742,0.0928,0.08699040019947638
92345,6071010015,HESPERIA,CA,0.06186440677966102,0.06881463802704853,0.0296,0.06115197606283506
92345,6071009708,HESPERIA,CA,0.0001059322033898305,0.0,0.0,9.350455055479367e-05
92345,6071010029,HESPERIA,CA,0.04777542372881356,0.0003977724741447892,0.0,0.04220172048373021
92345,6071010030,HESPERIA,CA,0.03237994350282486,0.01909307875894988,0.0048,0.030264306196234884
92345,6071010034,HESPERIA,CA,0.000423728813559322,0.02386634844868735,0.016,0.0028674728836803392
92345,6071010031,HESPERIA,CA,0.012605932203389831,0.02545743834526651,0.0176,0.013807505298591198
92345,6071010041,HESPERIA,CA,0.0,0.005171042163882259,0.0016,0.0004675227527739683
92345,6071010024,HESPERIA,CA,0.06892655367231638,0.014319809069212411,0.0072,0.06224286248597432
92345,6071010028,HESPERIA,CA,0.04530367231638418,0.16507557677008752,0.0592,0.05523002119436479
92346,6071007408,HIGHLAND,CA,0.04292929292929293,0.019342359767891684,0.07142857142857142,0.042412105028927456
92346,6071007606,HIGHLAND,CA,0.03125595578425767,0.03288201160541586,0.09151785714285714,0.03253226524254561
92346,6071007407,HIGHLAND,CA,0.0265389746521822,0.02804642166344294,0.004464285714285714,0.026168224299065422
92346,6071007412,HIGHLAND,CA,0.04469220506956356,0.033849129593810444,0.046875,0.04423676012461059
92346,6071007904,HIGHLAND,CA,0.11711454164284353,0.024177949709864602,0.015625,0.11081441922563418
92346,6071007409,HIGHLAND,CA,0.08871736230226797,0.09864603481624758,0.11160714285714286,0.08963061860258122
92346,6071011101,HIGHLAND,CA,9.52925481227368e-05,0.0019342359767891683,0.0,0.00017801513128615933
92346,6071007411,HIGHLAND,CA,0.005479321517057366,0.0,0.0,0.005117935024477081
92346,6071007906,HIGHLAND,CA,0.06656184486373165,0.022243713733075435,0.011160714285714286,0.06341789052069426
92346,6071012300,HIGHLAND,CA,0.0005717552887364208,0.0019342359767891683,0.0,0.0006230529595015577
92346,6071007604,HIGHLAND,CA,0.06699066133028397,0.23500967117988394,0.08258928571428571,0.07503337783711615
92346,6071007603,HIGHLAND,CA,0.07680579378692587,0.06479690522243714,0.19419642857142858,0.07859368046283934
92346,6071011002,HIGHLAND,CA,0.0017629121402706308,0.0029013539651837525,0.0,0.0017801513128615932
